Sec	mm	kN
3.1367188	2.4117486	114.58501
3.2363281	2.3927584	113.70506
3.3359375	2.3642733	111.56256
3.4355469	2.3737683	109.7644
3.5351563	2.2788177	108.11928
3.6347656	2.3073027	107.20107
3.734375	2.2978077	104.90554
3.8339844	2.2883127	103.52822
3.9335938	2.2313423	102.11265
4.0332031	2.2313423	100.16145
4.1328125	2.2313423	98.210251
4.2324219	2.2598274	96.909454
4.3320313	2.183867	94.575668
4.4316406	2.183867	93.351387
4.53125	2.1458867	91.591484
4.6308594	2.1743717	90.36721
4.7304688	2.079421	88.033424
4.8300781	2.069926	86.617851
4.9296875	2.0414407	85.010979
5.0292969	2.0129557	82.753716
5.1289063	2.0319457	81.452911
5.2285156	1.9939655	80.190376
5.328125	1.9749753	78.583504
5.4277344	1.9844704	76.058426
5.5273438	1.9654802	75.178474
5.6269531	1.9275	73.609863
5.7265625	1.9180049	71.658669
5.8261719	1.936995	70.702202
5.9257813	1.8515394	69.439659
6.0253906	1.8230542	66.417221
6.125	1.7660837	65.307716
6.2246094	1.7850739	64.045174
6.3242188	1.7850739	62.170494
6.4238281	1.7375985	60.984474
6.5234375	1.7660837	59.53064
6.6230469	1.7281035	58.995018
6.7226563	1.6521429	56.661232
6.8222656	1.6426479	54.977848
6.921875	1.6806281	54.097897
7.0214844	1.6141626	52.223217
7.1210938	1.6521429	50.884159
7.2207031	1.5761824	49.239033
7.3203125	1.5761824	48.397339
7.4199219	1.5761824	46.752213
7.5195313	1.5476971	45.719227
7.6191406	1.5097169	44.64798
7.71875	1.5002217	42.237679
7.8183594	1.4812316	41.089916
7.9179688	1.4717366	39.253494
8.0175781	1.4527464	37.531849
8.1171875	1.4147661	36.384087
8.2167969	1.4147661	35.886723
8.3164063	1.3672907	33.897266
8.4160156	1.3672907	32.672985
8.515625	1.3767859	30.645271
8.6152344	1.3008252	30.300943
8.7148438	1.3293105	28.502781
8.8144531	1.262845	27.661089
8.9140625	1.2913302	25.633373
9.0136719	1.2723401	24.447351
9.1132813	1.1963794	23.490883
9.2128906	1.2058746	22.457895
9.3125	1.2058746	20.965805
9.4121094	1.1963794	19.703264
9.5117188	1.0919337	18.517242
9.6113281	1.1868844	17.637291
9.7109375	1.1394091	15.992165
9.8105469	1.1109239	14.806143
9.9101563	1.0634484	13.96445
10.009766	0.98748791	12.395841
10.109375	1.0064781	11.324594
10.208984	1.0159731	10.750713
10.308594	1.0064781	9.2586212
10.408203	1.0064781	7.4604597
10.507813	0.93051749	7.0396132
10.607422	0.92102242	6.6187668
10.707031	0.90203226	4.7823458
10.806641	0.89253724	4.2084641
10.90625	0.89253724	3.137219
11.005859	0.864052	1.6068683
11.105469	0.864052	0.95646918
11.205078	0.82607168	0.07651756
11.304688	0.80708158	-0.72691655
11.404297	0.7975865	-2.2549441
11.503906	0.731121	-2.7890179
11.603516	0.74061608	-3.3612399
11.703125	0.71213084	-4.7345729
11.802734	0.68364567	-5.6501284
11.902344	0.65516043	-6.3749428
12.001953	0.72162592	-7.6338315
12.101563	0.64566535	-8.2823496
12.201172	0.65516043	-8.8927202
12.300781	0.62667519	-10.227904
12.400391	0.56020969	-11.334201
12.5	0.57919985	-11.868275
12.599609	0.54121959	-12.707534
12.699219	0.51273435	-14.309755
12.798828	0.49374422	-14.996422
12.898438	0.45576394	-16.407904
12.998047	0.40828857	-17.361607
13.097656	0.44626886	-19.001976
13.197266	0.39879352	-19.764938
13.296875	0.42727873	-19.917532
13.396484	0.38929844	-21.214567
13.496094	0.30384278	-21.863087
13.595703	0.37030831	-22.778641
13.695313	0.30384278	-24.380863
13.794922	0.22788222	-25.181974
13.894531	0.28485265	-25.830492
13.994141	0.27535757	-27.814196
14.09375	0.18040687	-28.119381
14.193359	0.22788222	-29.14938
14.292969	0.18040687	-30.026787
14.392578	0.16141672	-31.018639
14.492188	0.1424266	-31.552713
14.591797	0.16141672	-32.697159
14.691406	0.10444631	-34.032341
14.791016	0.11394137	-34.871601
14.890625	0.085456163	-35.520119
14.990234	0.05697095	-37.007896
15.089844	0.066466019	-38.228638
15.189453	-0.0094945496	-39.182339
15.289063	-0.028484691	-40.097897
15.388672	-0.018989621	-41.623821
15.488281	-0.028484691	-41.852711
15.587891	-0.056969903	-42.65382
15.6875	-0.047474835	-44.33234
15.787109	-0.066464975	-45.171597
15.886719	-0.08545512	-46.354191
15.986328	-0.11394033	-47.536781
16.085938	-0.22788118	-47.99456
16.185547	-0.1899009	-49.139004
16.285156	-0.16141568	-49.787521
16.384766	-0.22788118	-51.88567
16.484375	-0.22788118	-52.152706
16.583984	-0.22788118	-53.106411
16.683594	-0.26586148	-54.174557
16.783203	-0.35131711	-55.242706
16.882813	-0.30384174	-55.929371
16.982422	-0.31333682	-57.913074
17.082031	-0.37980232	-59.019371
17.181641	-0.36081219	-59.324558
17.28125	-0.34182203	-60.507149
17.380859	-0.4177826	-62.071224
17.480469	-0.46525797	-63.177517
17.580078	-0.46525797	-64.169373
17.679688	-0.49374318	-65.313812
17.779297	-0.53172344	-66.496407
17.878906	-0.56970376	-67.602699
17.978516	-0.52222836	-68.213074
18.078125	-0.59818894	-69.815292
18.177734	-0.58869392	-70.273071
18.277344	-0.56970376	-70.807144
18.376953	-0.59818894	-72.40937
18.476563	-0.60768402	-73.019737
18.576172	-0.69313967	-74.240479
18.675781	-0.66465443	-75.842697
18.775391	-0.67414951	-76.720108
18.875	-0.70263475	-77.521217
18.974609	-0.71212983	-78.741959
19.074219	-0.77859533	-80.30603
19.173828	-0.75960517	-81.412331
19.273438	-0.75960517	-81.64122
19.373047	-0.81657559	-83.35788
19.472656	-0.84506083	-84.540474
19.572266	-0.89253616	-85.227142
19.671875	-0.90203124	-87.134552
19.771484	-0.86405092	-88.469734
19.871094	-0.90203124	-89.080101
19.970703	-0.96849674	-90.186401
20.070313	-0.9874869	-90.911217
20.169922	-0.9874869	-92.666031
20.269531	-0.95900166	-93.085655
20.369141	-1.0349622	-94.840469
20.46875	-1.0919327	-95.336395
20.568359	-1.1583982	-96.175659
20.667969	-1.139408	-97.739731
20.767578	-1.1204178	-99.036766
20.867188	-1.1489031	-100.37195
20.966797	-1.129913	-100.79158
21.066406	-1.0919327	-102.27936
21.166016	-1.1583982	-103.23306
21.265625	-1.1773883	-103.84343
21.365234	-1.2248636	-105.25491
21.464844	-1.272339	-106.85713
21.564453	-1.2153686	-106.97158
21.664063	-1.272339	-108.80269
21.763672	-1.2913291	-109.22232
21.863281	-1.3293095	-110.51936
21.962891	-1.2913291	-110.97713
22.0625	-1.3577946	-111.93084
22.162109	-1.3388045	-112.42677
22.261719	-1.395775	-113.38047
22.361328	-1.3672897	-114.98269
22.460938	-1.4147651	-116.54676
22.560547	-1.5002207	-117.23343
22.660156	-1.4242601	-118.22528
22.759766	-1.5002207	-119.78935
22.859375	-1.5192108	-120.47602
22.958984	-1.5666862	-121.42973
23.058594	-1.538201	-122.95565
23.158203	-1.5192108	-123.79491
23.257813	-1.5761813	-125.09194
23.357422	-1.5951715	-126.42713
23.457031	-1.6331518	-127.26639
23.556641	-1.671132	-128.41083
23.65625	-1.5761813	-129.44083
23.755859	-1.6996173	-131.19565
23.855469	-1.6616369	-131.84416
23.955078	-1.7375975	-132.64528
24.054688	-1.8135581	-134.2475
24.154297	-1.7850728	-135.31564
24.253906	-1.7755778	-136.00232
24.353516	-1.7755778	-137.60454
24.453125	-1.804063	-138.13861
24.552734	-1.8895186	-139.70268
24.652344	-1.8515383	-140.58009
24.751953	-1.8800236	-141.87712
24.851563	-1.9274989	-142.90712
24.951172	-1.9085088	-143.55565
25.050781	-1.9274989	-145.46304
25.150391	-1.9559841	-145.88268
25.25	-1.9939644	-146.91267
25.349609	-2.0414398	-148.13342
25.449219	-2.0509348	-149.01083
25.548828	-2.0984101	-150.07898
25.648438	-2.0319448	-151.41415
25.748047	-2.0794201	-152.67305
25.847656	-2.0984101	-153.436
25.947266	-2.2028561	-153.7412
26.046875	-2.2028561	-155.64861
26.146484	-2.1363904	-156.18268
26.246094	-2.2408361	-157.28897
26.345703	-2.2408361	-158.43341
26.445313	-2.2408361	-159.42526
26.544922	-2.2218461	-160.72231
26.644531	-2.2788165	-161.06564
26.744141	-2.2503314	-162.59157
26.84375	-2.3167968	-163.58342
26.943359	-2.3167968	-164.38452
27.042969	-2.3167968	-165.94859
27.142578	-2.3167968	-166.97859
27.242188	-2.3927574	-167.66527
27.341797	-2.3927574	-169.07675
27.441406	-2.4022524	-169.95415
27.541016	-2.4687181	-170.71712
27.640625	-2.4877081	-171.93785
27.740234	-2.4307377	-173.23489
27.839844	-2.5351834	-174.34119
27.939453	-2.5161934	-175.06601
28.039063	-2.5256884	-176.93526
28.138672	-2.5351834	-177.35489
28.238281	-2.5731637	-178.34674
28.337891	-2.6301341	-179.83452
28.4375	-2.601649	-180.71193
28.537109	-2.6301341	-181.62749
28.636719	-2.6491244	-182.73378
28.736328	-2.7060947	-184.48859
28.835938	-2.6586194	-185.25156
28.935547	-2.7440751	-186.24341
29.035156	-2.7250848	-187.5786
29.134766	-2.7725604	-188.26526
29.234375	-2.8390257	-189.18082
29.333984	-2.7630651	-190.55415
29.433594	-2.8865011	-191.3934
29.533203	-2.8105404	-191.69859
29.632813	-2.8485208	-193.03378
29.732422	-2.8959961	-194.21637
29.832031	-2.9339764	-195.17007
29.931641	-2.9149864	-195.93303
30.03125	-2.9434714	-197.42081
30.130859	-2.9719567	-198.60341
0.15039063	-2.9814517	-192.84303
0.25	-2.9909468	-190.97377
0.34960938	-2.9909468	-189.29526
0.44921875	-2.9434714	-186.73933
0.54882813	-2.9339764	-183.80193
0.6484375	-2.9339764	-181.74193
0.74804688	-2.8580158	-179.83452
0.84765625	-2.8200357	-177.92711
0.94726563	-2.7820554	-175.60008
1.046875	-2.7725604	-173.65453
1.1464844	-2.7155898	-171.0986
1.2460938	-2.7155898	-168.9623
1.3457031	-2.7155898	-167.28378
1.4453125	-2.601649	-164.91859
1.5449219	-2.5636687	-162.51527
1.6445313	-2.5921538	-160.53157
1.7441406	-2.5636687	-157.97563
1.84375	-2.5351834	-155.64861
1.9433594	-2.5161934	-153.77934
2.0429688	-2.4307377	-152.36786
2.1425781	-2.4212427	-149.85008
2.2421875	-2.4212427	-147.71379
2.3417969	-2.3642721	-146.14972
2.4414063	-2.3642721	-144.16602
2.5410156	-2.3357871	-141.49564
2.640625	-2.3357871	-139.51195
2.7402344	-2.2883117	-137.18491
2.8398438	-2.2408361	-135.04861
2.9394531	-2.1648757	-132.56898
3.0390625	-2.1553807	-130.73787
3.1386719	-2.0984101	-128.18195
3.2382813	-2.1079051	-126.50343
3.3378906	-2.0794201	-124.63417
3.4375	-2.0034595	-122.19269
3.5371094	-2.0224497	-120.81935
3.6367188	-2.0129545	-119.10268
3.7363281	-1.9274989	-117.19528
3.8359375	-1.8705285	-115.05898
3.9355469	-1.8895186	-112.73195
4.0351563	-1.8800236	-111.35861
4.1347656	-1.8515383	-108.84084
4.234375	-1.804063	-106.74269
4.3339844	-1.7945679	-105.44566
4.4335938	-1.7755778	-102.88973
4.5332031	-1.7565876	-100.86787
4.6328125	-1.6331518	-98.846024
4.7324219	-1.6331518	-97.091209
4.8320313	-1.6521418	-95.221954
4.9316406	-1.6046665	-92.666031
5.03125	-1.5476961	-91.712326
5.1308594	-1.5476961	-88.622322
5.2304688	-1.4622405	-87.096397
5.3300781	-1.4622405	-85.532326
5.4296875	-1.4812306	-83.89196
5.5292969	-1.4242601	-81.221588
5.6289063	-1.3103193	-78.818253
5.7285156	-1.3862798	-78.017143
5.828125	-1.2818341	-75.651962
5.9277344	-1.2913291	-74.393074
6.0273438	-1.272339	-73.172333
6.1269531	-1.2343587	-70.73085
6.2265625	-1.2343587	-68.747147
6.3261719	-1.1678932	-67.488258
6.4257813	-1.129913	-65.12307
6.5253906	-1.1489031	-63.368259
6.625	-1.0919327	-61.003075
6.7246094	-1.0824376	-59.553444
6.8242188	-1.0349622	-57.493446
6.9238281	-1.0444573	-55.280853
7.0234375	-0.9874869	-54.060112
7.1230469	-0.93051642	-51.961967
7.2226563	-0.9210214	-49.673077
7.3222656	-0.89253616	-48.147152
7.421875	-0.82607067	-46.316044
7.5214844	-0.77859533	-43.989006
7.6210938	-0.77859533	-41.967155
7.7207031	-0.75011009	-40.40308
7.8203125	-0.73111993	-38.076046
7.9199219	-0.67414951	-35.863453
8.0195313	-0.64566433	-34.909748
8.1191406	-0.57919884	-32.735306
8.21875	-0.63616925	-30.980492
8.3183594	-0.56970376	-29.492714
8.4179688	-0.5507136	-27.585306
8.5175781	-0.52222836	-26.021233
8.6171875	-0.50323826	-23.732346
8.7167969	-0.44626781	-22.473457
8.8164063	-0.45576289	-21.290865
8.9160156	-0.37030727	-19.040125
9.015625	-0.40828753	-17.895679
9.1152344	-0.3228319	-15.835681
9.2148438	-0.30384174	-14.576792
9.3144531	-0.22788118	-13.050867
9.4140625	-0.22788118	-11.563089
9.5136719	-0.22788118	-9.7319784
9.6132813	-0.18040583	-7.4812388
9.7128906	-0.15192062	-6.1079059
9.8125	-0.15192062	-4.3149433
9.9121094	-0.094950192	-2.6364253
10.011719	-0.066464975	-1.6445738
10.111328	-0.047474835	0.3825877
10.210938	0.0094955927	1.9894559
10.310547	-0.028484691	3.3667715
10.410156	0.028485736	4.8206048
10.509766	0.12343644	6.6952844
10.609375	0.12343644	8.4169283
10.708984	0.16141672	9.5646915
10.808594	0.21838716	11.362854
10.908203	0.2373773	12.510616
11.007813	0.21838716	13.849673
11.107422	0.21838716	15.724353
11.207031	0.34182307	17.484257
11.306641	0.33232802	19.473713
11.40625	0.34182307	20.697992
11.505859	0.35131815	22.687449
11.605469	0.39879352	24.676905
11.705078	0.41778365	25.403822
11.804688	0.44626886	27.58457
11.904297	0.55071467	29.459249
12.003906	0.53172451	30.453978
12.103516	0.56970477	32.328659
12.203125	0.57919985	34.203339
12.302734	0.58869493	35.542393
12.402344	0.62667519	37.79966
12.501953	0.68364567	39.023941
12.601563	0.71213084	41.319469
12.701172	0.71213084	42.42897
12.800781	0.78809142	44.341911
12.900391	0.84506184	46.063557
13	0.7975865	47.287834
13.099609	0.81657666	49.162514
13.199219	0.90203226	50.654606
13.298828	0.94001257	51.649334
13.398438	0.90203226	53.409237
13.498047	0.95900273	54.633518
13.597656	1.0064781	56.240387
13.697266	1.0444584	57.694221
13.796875	1.0444584	59.913227
13.896484	1.0729436	61.214027
13.996094	1.1489041	63.509552
14.095703	1.1773894	64.619057
14.195313	1.2058746	65.958115
14.294922	1.1773894	67.297173
14.394531	1.2533499	68.980553
14.494141	1.2913302	70.281357
14.59375	1.2913302	72.729912
14.693359	1.3293105	73.571609
14.792969	1.3008252	76.364502
14.892578	1.3767859	77.818329
14.992188	1.4052711	79.004356
15.091797	1.4432514	80.649483
15.191406	1.5002217	82.983261
15.291016	1.528707	85.04924
15.390625	1.5476971	86.273521
15.490234	1.5951725	88.875114
15.589844	1.6236577	90.979347
15.689453	1.6331527	92.050591
15.789063	1.671133	94.193085
15.888672	1.6806281	96.144279
15.988281	1.7186084	97.445076
16.087891	1.7660837	99.778862
16.1875	1.7850739	101.34747
16.287109	1.8230542	103.45171
16.386719	1.8705295	105.21161
16.486328	1.8135591	107.46887
16.585938	1.936995	109.64963
16.685547	1.9180049	111.37127
16.785156	1.9085099	113.62854
16.884766	1.94649	115.19714
16.984375	2.0319457	117.26312
17.083984	2.050936	119.09954
17.183594	2.0984113	121.58636
17.283203	2.1268964	123.99667
17.382813	2.0984113	125.45049
17.482422	2.1079063	127.47821
17.582031	2.2313423	129.88852
17.681641	2.1743717	131.91623
17.78125	2.2408373	134.25002
17.880859	2.2408373	136.54553
17.980469	2.2788177	139.03236
18.080078	2.3737683	140.18011
18.179688	2.3642733	142.55217
18.279297	2.4022536	144.92421
18.378906	2.4402337	146.37804
18.478516	2.487709	148.90312
18.578125	2.4972043	151.12213
18.677734	2.5256894	152.0786
18.777344	2.5256894	154.79497
18.876953	2.6301353	157.58786
18.976563	2.58266	159.38602
19.076172	2.6586204	162.06413
19.175781	2.6871057	164.16837
19.275391	2.6871057	167.15256
19.375	2.6586204	168.64464
19.474609	2.8010466	171.36102
19.574219	2.753571	173.58002
19.673828	2.7820563	175.68425
19.773438	2.886502	178.0563
19.873047	2.8485219	180.73442
19.972656	2.9054923	183.10646
20.072266	2.9719577	185.59328
20.171875	2.9529676	187.39143
20.271484	2.9719577	190.83473
20.371094	3.019433	192.44159
20.470703	3.0479183	194.8519
20.570313	3.1048887	197.18568
20.669922	3.123879	199.36644
20.769531	3.142869	201.24112
20.869141	3.123879	204.30182
20.96875	3.1903443	205.83217
21.068359	3.266305	206.86516
21.167969	3.3137803	209.2372
21.267578	3.3137803	211.41794
21.367188	3.3327706	212.2979
21.466797	3.3802459	214.40213
21.566406	3.3422656	216.73592
21.666016	3.4657016	217.96019
21.765625	3.4182262	218.95493
21.865234	3.532167	220.1792
21.964844	3.4846916	221.17393
22.064453	3.532167	222.66602
22.164063	3.541662	223.85205
22.263672	3.5796423	225.03807
22.363281	3.6461079	225.30588
22.462891	3.6366127	226.72145
22.5625	3.6840882	228.13702
22.662109	3.7220683	228.36658
22.761719	3.7505536	229.47609
22.861328	3.807524	231.46553
22.960938	3.8170192	231.77161
23.060547	3.8360093	233.22545
23.160156	3.8549993	234.14365
23.259766	3.8929796	236.05659
23.359375	3.9119699	234.98535
23.458984	3.9499502	237.28087
23.558594	3.9974256	238.96425
23.658203	4.0069203	238.77296
23.757813	4.0164156	239.49988
23.857422	4.0354056	241.03023
23.957031	4.0543957	241.79541
24.056641	4.1303563	242.79013
24.15625	4.1493468	244.397
24.255859	4.1873269	246.04213
24.355469	4.1683369	245.46825
24.455078	4.3202577	247.2664
24.554688	4.2917728	247.87856
24.654297	4.3107629	248.79675
24.753906	4.3012676	249.14108
24.853516	4.3867235	250.86273
24.953125	4.3772283	252.39308
25.052734	4.3962183	252.50786
25.152344	4.491169	254.19124
25.251953	4.5291495	255.18597
25.351563	4.5386443	255.22423
25.451172	4.5291495	256.25723
25.550781	4.5766249	257.63452
25.650391	4.633595	257.78757
25.75	4.5861197	258.9736
25.849609	4.7665262	260.4657
25.949219	4.6715755	261.00131
26.048828	4.7950115	261.76648
26.148438	4.7665262	262.56992
26.248047	4.8234968	262.87598
26.347656	4.7855163	262.41687
26.447266	4.8424869	264.17679
26.546875	4.9184475	264.59763
26.646484	4.9184475	265.20978
26.746094	4.9849129	266.01321
26.845703	4.9849129	266.51056
26.945313	5.022893	267.54355
27.044922	4.9944081	267.23749
27.144531	5.0418835	268.65305
27.244141	5.1558242	270.22168
27.34375	5.0893588	269.99213
27.443359	5.2127948	271.2164
27.542969	5.1843095	272.17285
27.642578	5.2127948	272.3259
27.742188	5.2697649	273.01456
27.841797	5.2697649	273.93277
27.941406	5.3172402	274.96576
28.041016	5.3742108	275.04227
28.140625	5.3267355	276.30481
28.240234	5.4026961	277.37607
28.339844	5.4026961	277.18475
28.439453	5.4216862	278.29428
28.539063	5.4121909	279.05945
28.638672	5.5071416	279.21249
28.738281	5.5166368	279.90112
28.837891	5.5831022	280.58978
28.9375	5.6305776	282.27319
29.037109	5.6400728	282.38797
29.136719	5.6305776	283.38269
29.236328	5.6305776	284.83652
29.335938	5.6875482	284.07135
29.435547	5.7635088	285.33389
29.535156	5.8204789	286.48166
29.634766	5.8014889	286.59644
29.734375	5.8109841	287.47638
29.833984	5.8584595	287.59116
29.933594	5.9059348	288.73892
30.033203	5.9249249	288.31805
30.132813	5.9818954	289.69537
0.1484375	5.9724002	248.03159
0.24804688	5.9629054	245.16217
0.34765625	6.0008855	242.13974
0.44726563	5.9249249	238.0843
0.546875	5.9344201	234.64102
0.64648438	5.8014889	231.23599
0.74609375	5.8394694	228.29005
0.84570313	5.8394694	224.61722
0.9453125	5.8394694	221.51826
1.0449219	5.7350235	218.34277
1.1445313	5.7255282	215.24382
1.2441406	5.6970434	212.18312
1.34375	5.6495676	208.54854
1.4433594	5.6590629	205.64087
1.5429688	5.6495676	202.54192
1.6425781	5.5451221	199.44295
1.7421875	5.5356269	197.14743
1.8417969	5.4691615	196.34399
1.9414063	5.5356269	193.58936
2.0410156	5.4501715	191.10254
2.140625	5.4596663	188.96005
2.2402344	5.3932009	186.09064
2.3398438	5.3552208	183.5273
2.4394531	5.2792602	181.61436
2.5390625	5.3172402	178.74496
2.6386719	5.2697649	176.90854
2.7382813	5.2602701	175.14864
2.8378906	5.2982502	173.15918
2.9375	5.1653194	169.9837
3.0371094	5.1273389	168.37683
3.1367188	5.1558242	165.43091
3.2363281	5.0323882	162.82932
3.3359375	5.0418835	160.53378
3.4355469	5.0133982	158.2
3.5351563	5.0608735	156.51662
3.6347656	5.0323882	154.06805
3.734375	4.9849129	152.99681
3.8339844	4.9089522	150.43347
3.9335938	4.8899622	148.21446
4.0332031	4.8804669	145.38332
4.1328125	4.8329916	143.08778
4.2324219	4.8234968	140.67749
4.3320313	4.7855163	139.03236
4.4316406	4.7000608	137.27246
4.53125	4.6905656	135.97165
4.6308594	4.7000608	134.05872
4.7304688	4.6525855	131.5719
4.8300781	4.6051102	130.34761
4.9296875	4.5956149	127.36343
5.0292969	4.5481396	125.79482
5.1289063	4.5481396	122.8489
5.2285156	4.5101595	120.89771
5.328125	4.4341989	118.75521
5.4277344	4.4531889	116.91879
5.5273438	4.4247036	114.69978
5.6269531	4.3962183	112.63381
5.7265625	4.3392482	110.56783
5.8261719	4.3012676	109.45833
5.9257813	4.3297529	107.00977
6.0253906	4.2158122	104.7525
6.125	4.2063169	102.83956
6.2246094	4.225307	100.12319
6.3242188	4.1303563	98.554581
6.4238281	4.1303563	96.679901
6.5234375	4.082881	94.766968
6.6230469	4.082881	93.160095
6.7226563	4.0449009	91.094124
6.8222656	4.0354056	89.410736
6.921875	3.9974256	87.229988
7.0214844	3.9784353	85.584862
7.1210938	3.9024746	83.51889
7.2207031	3.9309599	82.10331
7.3203125	3.8644946	80.534706
7.4199219	3.8360093	79.310425
7.5195313	3.8265142	78.047882
7.6191406	3.7885339	76.326241
7.71875	3.7600486	74.757629
7.8183594	3.7125733	73.418571
7.9179688	3.665098	71.276085
8.0175781	3.6556029	69.898766
8.1171875	3.6271176	68.559708
8.2167969	3.674593	66.570251
8.3164063	3.541662	65.231194
8.4160156	3.4941866	64.15995
8.515625	3.4941866	63.126965
8.6152344	3.4657016	61.022732
8.7148438	3.4467113	59.913227
8.8144531	3.4182262	58.115067
8.9140625	3.3612556	56.087353
9.0136719	3.399236	54.786552
9.1132813	3.3327706	53.141426
9.2128906	3.3042853	51.649334
9.3125	3.2947903	49.96595
9.4121094	3.2473149	48.932964
9.5117188	3.266305	47.47913
9.6113281	3.1903443	45.910519
9.7109375	3.1713543	44.609722
9.8105469	3.123879	42.926334
9.9101563	3.0858986	40.97514
10.009766	3.0669086	39.750858
10.109375	3.0574133	38.373543
10.208984	3.0669086	36.728416
10.308594	2.9624627	34.624184
10.408203	2.9719577	33.744232
10.507813	2.9339776	32.558212
10.607422	2.886502	30.913084
10.707031	2.886502	29.535769
10.806641	2.8295317	27.89064
10.90625	2.7915514	26.168997
11.005859	2.8010466	24.600388
11.105469	2.7820563	23.682177
11.205078	2.725086	21.845757
11.304688	2.715591	20.277145
11.404297	2.6586204	19.2059
11.503906	2.6396303	18.211172
11.603516	2.611145	16.642563
11.703125	2.5541747	15.226989
11.802734	2.4972043	14.117485
11.902344	2.4972043	12.625393
12.001953	2.4307387	11.286336
12.101563	2.4402337	10.253349
12.201172	2.478214	9.1055861
12.300781	2.4117486	8.0725994
12.400391	2.3547781	7.1543894
12.5	2.3737683	6.1596613
12.599609	2.2693226	4.131947
12.699219	2.2503324	3.1754777
12.798828	2.212352	1.8364208
12.898438	2.2693226	0.95646918
12.998047	2.1458867	-0.49736392
13.097656	2.1553817	-1.4538331
13.197266	2.1363916	-2.4075365
13.296875	2.1268964	-3.895314
13.396484	2.0984113	-5.2686467
13.496094	2.0319457	-5.8790169
13.595703	1.94649	-7.1760535
13.695313	1.94649	-8.091609
13.794922	1.936995	-9.5412378
13.894531	1.9654802	-11.372349
13.994141	1.9085099	-11.982718
14.09375	1.8800246	-13.012718
14.193359	1.7565887	-14.119015
14.292969	1.8230542	-15.492348
14.392578	1.7375985	-16.636791
14.492188	1.7565887	-17.323458
14.591797	1.6901232	-19.154568
14.691406	1.6426479	-20.222717
14.791016	1.671133	-21.405308
14.890625	1.6141626	-22.969381
14.990234	1.5856774	-23.732346
15.089844	1.5476971	-25.181974
15.189453	1.5002217	-25.944937
15.289063	1.5097169	-27.699751
15.388672	1.4147661	-28.806047
15.488281	1.4527464	-29.797899
15.587891	1.3293105	-31.514565
15.6875	1.3388056	-32.659008
15.787109	1.3388056	-33.956047
15.886719	1.3008252	-35.596416
15.986328	1.2723401	-36.397526
16.085938	1.3008252	-37.656414
16.185547	1.2058746	-39.144192
16.285156	1.1868844	-40.326786
16.384766	1.1773894	-41.089748
16.484375	1.1773894	-42.615673
16.583984	1.0919337	-44.179745
16.683594	1.0729436	-45.171597
16.783203	1.0159731	-46.354191
16.882813	1.0254682	-48.452339
16.982422	0.97799283	-49.444191
17.082031	1.0064781	-50.169003
17.181641	0.88304216	-51.237152
17.28125	0.92102242	-52.953819
17.380859	0.864052	-54.479744
17.480469	0.81657666	-55.700485
17.580078	0.7975865	-57.722336
17.679688	0.80708158	-58.332706
17.779297	0.71213084	-60.507149
17.878906	0.71213084	-62.033073
17.978516	0.72162592	-63.291962
18.078125	0.60768509	-64.245667
18.177734	0.65516043	-65.65715
18.277344	0.64566535	-67.488258
18.376953	0.57919985	-68.518257
18.476563	0.53172451	-70.15863
18.576172	0.50323927	-71.53196
18.675781	0.53172451	-73.286774
18.775391	0.49374422	-74.087883
18.875	0.43677381	-76.186035
18.974609	0.39879352	-77.597511
19.074219	0.37030831	-78.932701
19.173828	0.30384278	-80.458626
19.273438	0.27535757	-82.289734
19.373047	0.28485265	-83.472328
19.472656	0.26586252	-84.769363
19.572266	0.22788222	-86.257141
19.671875	0.19939701	-87.630478
19.771484	0.19939701	-89.080101
19.871094	0.1424266	-90.606026
19.970703	0.10444631	-91.864914
20.070313	0.047475878	-93.200104
20.169922	0.05697095	-94.230103
20.269531	-0.0094945496	-96.671585
20.369141	0.028485736	-97.510841
20.46875	-0.018989621	-99.151215
20.568359	-0.11394033	-101.24936
20.667969	-0.11394033	-102.58454
20.767578	-0.1899009	-103.38566
20.867188	-0.11394033	-104.72084
20.966797	-0.21838611	-106.55195
21.066406	-0.2563664	-107.92529
21.166016	-0.26586148	-109.03158
21.265625	-0.2563664	-111.09158
21.365234	-0.31333682	-112.12157
21.464844	-0.33232698	-113.53306
21.564453	-0.3228319	-115.51676
21.664063	-0.39879248	-117.23343
21.763672	-0.42727768	-118.37788
21.863281	-0.43677276	-119.78935
21.962891	-0.4842481	-121.46787
22.0625	-0.49374318	-122.80305
22.162109	-0.56970376	-123.79491
22.261719	-0.59818894	-125.47343
22.361328	-0.58869392	-126.65602
22.460938	-0.67414951	-128.10565
22.560547	-0.64566433	-129.89861
22.660156	-0.72162491	-131.19565
22.759766	-0.76910025	-132.75972
22.859375	-0.74061501	-133.94231
22.958984	-0.8545559	-135.39194
23.058594	-0.88304108	-136.61269
23.158203	-0.89253616	-138.71083
23.257813	-0.91152632	-139.96971
23.357422	-0.9400115	-140.92342
23.457031	-0.91152632	-142.75453
23.556641	-0.94950658	-144.16602
23.65625	-0.99698192	-145.46304
23.755859	-0.9874869	-146.87453
23.855469	-1.0349622	-148.55305
23.955078	-1.1109228	-149.77379
24.054688	-1.1773883	-150.95638
24.154297	-1.1868833	-152.94008
24.253906	-1.1963785	-154.08453
24.353516	-1.2153686	-155.57231
